class,in_file,out_file,x_min,y_min,x_max,y_max,x_center,y_center,width,height,class_id
window_shade,./Data/window_shade/6.jpg,./Data/window_shade/6.png,0.089285714285714,0.089285714285714,0.90625,0.834821428571429,0.497767857142857,0.462053571428571,0.816964285714286,0.745535714285714,3
window_shade,./Data/window_shade/7.jpg,./Data/window_shade/7.png,0.133928571428571,0.276785714285714,0.901785714285714,0.870535714285714,0.517857142857143,0.573660714285714,0.767857142857143,0.59375,3
window_shade,./Data/window_shade/3.jpg,./Data/window_shade/3.png,0.09375,0.049107142857143,0.870535714285714,0.883928571428571,0.482142857142857,0.466517857142857,0.776785714285714,0.834821428571429,3
window_shade,./Data/window_shade/1.jpg,./Data/window_shade/1.png,0.017857142857143,0.03125,0.973214285714286,0.959821428571429,0.495535714285714,0.495535714285714,0.955357142857143,0.928571428571429,3
window_shade,./Data/window_shade/2.jpg,./Data/window_shade/2.png,0.15625,0.053571428571429,0.727678571428571,0.96875,0.441964285714286,0.511160714285714,0.571428571428571,0.915178571428571,3
window_shade,./Data/window_shade/8.jpg,./Data/window_shade/8.png,0.071428571428572,0.075892857142857,0.919642857142857,0.919642857142857,0.495535714285714,0.497767857142857,0.848214285714286,0.84375,3
window_shade,./Data/window_shade/9.jpg,./Data/window_shade/9.png,0.111607142857143,0.352678571428571,0.799107142857143,0.839285714285714,0.455357142857143,0.595982142857143,0.6875,0.486607142857143,3
window_shade,./Data/window_shade/5.jpg,./Data/window_shade/5.png,0.200892857142857,0,0.995535714285714,0.65625,0.598214285714286,0.328125,0.794642857142857,0.65625,3
arrow,./Data/arrow/4.jpg,./Data/arrow/4.png,0.075892857142857,0.410714285714286,0.897321428571429,0.825892857142857,0.486607142857143,0.618303571428571,0.821428571428572,0.415178571428571,4
arrow,./Data/arrow/10.jpg,./Data/arrow/10.png,0.098214285714286,0.232142857142857,0.870535714285714,0.803571428571429,0.484375,0.517857142857143,0.772321428571429,0.571428571428571,4
arrow,./Data/arrow/6.jpg,./Data/arrow/6.png,0.272321428571429,0.28125,0.723214285714286,0.732142857142857,0.497767857142857,0.506696428571429,0.450892857142857,0.450892857142857,4
arrow,./Data/arrow/7.jpg,./Data/arrow/7.png,0.089285714285714,0.116071428571429,0.919642857142857,0.808035714285714,0.504464285714286,0.462053571428571,0.830357142857143,0.691964285714286,4
arrow,./Data/arrow/3.jpg,./Data/arrow/3.png,0.316964285714286,0.214285714285714,0.683035714285714,0.78125,0.5,0.497767857142857,0.366071428571429,0.566964285714286,4
arrow,./Data/arrow/1.jpg,./Data/arrow/1.png,0.151785714285714,0.325892857142857,0.839285714285714,0.669642857142857,0.495535714285714,0.497767857142857,0.6875,0.34375,4
arrow,./Data/arrow/2.jpg,./Data/arrow/2.png,0.03125,0.325892857142857,0.946428571428571,0.776785714285714,0.488839285714286,0.551339285714286,0.915178571428571,0.450892857142857,4
arrow,./Data/arrow/8.jpg,./Data/arrow/8.png,0.120535714285714,0.017857142857143,0.883928571428571,0.982142857142857,0.502232142857143,0.5,0.763392857142857,0.964285714285714,4
arrow,./Data/arrow/9.jpg,./Data/arrow/9.png,0.075892857142857,0.223214285714286,0.852678571428571,0.75,0.464285714285714,0.486607142857143,0.776785714285714,0.526785714285714,4
arrow,./Data/arrow/5.jpg,./Data/arrow/5.png,0.223214285714286,0.125,0.776785714285714,0.825892857142857,0.5,0.475446428571429,0.553571428571429,0.700892857142857,4
mooncake,./Data/mooncake/4.jpg,./Data/mooncake/4.png,0.325892857142857,0.339285714285714,0.879464285714286,0.919642857142857,0.602678571428571,0.629464285714286,0.553571428571429,0.580357142857143,5
mooncake,./Data/mooncake/10.jpg,./Data/mooncake/10.png,0.379464285714286,0.34375,0.638392857142857,0.75,0.508928571428571,0.546875,0.258928571428571,0.40625,5
mooncake,./Data/mooncake/6.jpg,./Data/mooncake/6.png,0.178571428571429,0.098214285714286,0.723214285714286,0.790178571428571,0.450892857142857,0.444196428571429,0.544642857142857,0.691964285714286,5
mooncake,./Data/mooncake/7.jpg,./Data/mooncake/7.png,0.285714285714286,0.111607142857143,0.65625,0.5625,0.470982142857143,0.337053571428571,0.370535714285714,0.450892857142857,5
mooncake,./Data/mooncake/3.jpg,./Data/mooncake/3.png,0.334821428571429,0.370535714285714,0.75,0.808035714285714,0.542410714285714,0.589285714285714,0.415178571428571,0.4375,5
mooncake,./Data/mooncake/1.jpg,./Data/mooncake/1.png,0.044642857142857,0.080357142857143,0.995535714285714,0.857142857142857,0.520089285714286,0.46875,0.950892857142857,0.776785714285714,5
mooncake,./Data/mooncake/2.jpg,./Data/mooncake/2.png,0.107142857142857,0.209821428571429,0.8125,0.799107142857143,0.459821428571429,0.504464285714286,0.705357142857143,0.589285714285714,5
mooncake,./Data/mooncake/8.jpg,./Data/mooncake/8.png,0.263392857142857,0.21875,0.928571428571429,0.816964285714286,0.595982142857143,0.517857142857143,0.665178571428571,0.598214285714286,5
mooncake,./Data/mooncake/9.jpg,./Data/mooncake/9.png,0.209821428571429,0.129464285714286,0.763392857142857,0.84375,0.486607142857143,0.486607142857143,0.553571428571429,0.714285714285714,5
mooncake,./Data/mooncake/5.jpg,./Data/mooncake/5.png,0.441964285714286,0.232142857142857,0.830357142857143,0.834821428571429,0.636160714285714,0.533482142857143,0.388392857142857,0.602678571428571,5
watermelon,./Data/watermelon/4.jpg,./Data/watermelon/4.png,0.004464285714286,0.138392857142857,0.977678571428571,0.982142857142857,0.491071428571429,0.560267857142857,0.973214285714286,0.84375,6
watermelon,./Data/watermelon/10.jpg,./Data/watermelon/10.png,0,0.272321428571429,0.616071428571429,0.879464285714286,0.308035714285714,0.575892857142857,0.616071428571429,0.607142857142857,6
watermelon,./Data/watermelon/6.jpg,./Data/watermelon/6.png,0.160714285714286,0.071428571428572,0.8125,0.629464285714286,0.486607142857143,0.350446428571429,0.651785714285714,0.558035714285714,6
watermelon,./Data/watermelon/7.jpg,./Data/watermelon/7.png,0.254464285714286,0.540178571428571,0.549107142857143,0.883928571428571,0.401785714285714,0.712053571428571,0.294642857142857,0.34375,6
watermelon,./Data/watermelon/3.jpg,./Data/watermelon/3.png,0.044642857142857,0.191964285714286,0.96875,0.964285714285714,0.506696428571429,0.578125,0.924107142857143,0.772321428571429,6
watermelon,./Data/watermelon/1.jpg,./Data/watermelon/1.png,0.058035714285714,0.236607142857143,0.924107142857143,0.71875,0.491071428571429,0.477678571428571,0.866071428571429,0.482142857142857,6
watermelon,./Data/watermelon/2.jpg,./Data/watermelon/2.png,0.151785714285714,0.138392857142857,0.736607142857143,0.950892857142857,0.444196428571429,0.544642857142857,0.584821428571429,0.8125,6
watermelon,./Data/watermelon/8.jpg,./Data/watermelon/8.png,0.236607142857143,0.441964285714286,0.727678571428571,0.866071428571429,0.482142857142857,0.654017857142857,0.491071428571429,0.424107142857143,6
watermelon,./Data/watermelon/9.jpg,./Data/watermelon/9.png,0.428571428571429,0.334821428571429,0.794642857142857,0.660714285714286,0.611607142857143,0.497767857142857,0.366071428571429,0.325892857142857,6
watermelon,./Data/watermelon/5.jpg,./Data/watermelon/5.png,0.169642857142857,0.125,0.741071428571429,0.852678571428571,0.455357142857143,0.488839285714286,0.571428571428571,0.727678571428571,6
vase,./Data/vase/4.jpg,./Data/vase/4.png,0.223214285714286,0.464285714285714,0.745535714285714,0.933035714285714,0.484375,0.698660714285714,0.522321428571429,0.46875,7
vase,./Data/vase/10.jpg,./Data/vase/10.png,0.232142857142857,0.026785714285714,0.709821428571429,0.982142857142857,0.470982142857143,0.504464285714286,0.477678571428571,0.955357142857143,7
vase,./Data/vase/6.jpg,./Data/vase/6.png,0.299107142857143,0.03125,0.705357142857143,0.982142857142857,0.502232142857143,0.506696428571429,0.40625,0.950892857142857,7
vase,./Data/vase/7.jpg,./Data/vase/7.png,0.125,0.133928571428571,0.875,0.924107142857143,0.5,0.529017857142857,0.75,0.790178571428571,7
vase,./Data/vase/3.jpg,./Data/vase/3.png,0.1875,0.071428571428572,0.808035714285714,0.919642857142857,0.497767857142857,0.495535714285714,0.620535714285714,0.848214285714286,7
vase,./Data/vase/1.jpg,./Data/vase/1.png,0.200892857142857,0.120535714285714,0.758928571428571,0.879464285714286,0.479910714285714,0.5,0.558035714285714,0.758928571428571,7
vase,./Data/vase/2.jpg,./Data/vase/2.png,0.165178571428571,0.40625,0.848214285714286,0.897321428571429,0.506696428571429,0.651785714285714,0.683035714285714,0.491071428571429,7
vase,./Data/vase/8.jpg,./Data/vase/8.png,0.366071428571429,0.361607142857143,0.78125,0.785714285714286,0.573660714285714,0.573660714285714,0.415178571428571,0.424107142857143,7
vase,./Data/vase/9.jpg,./Data/vase/9.png,0.227678571428571,0.428571428571429,0.78125,0.96875,0.504464285714286,0.698660714285714,0.553571428571429,0.540178571428571,7
vase,./Data/vase/5.jpg,./Data/vase/5.png,0.102678571428571,0.299107142857143,0.910714285714286,0.870535714285714,0.506696428571429,0.584821428571429,0.808035714285714,0.571428571428571,7
hornbill,./Data/hornbill/4.jpg,./Data/hornbill/4.png,0.058035714285714,0.267857142857143,0.848214285714286,0.821428571428571,0.453125,0.544642857142857,0.790178571428571,0.553571428571429,8
hornbill,./Data/hornbill/10.jpg,./Data/hornbill/10.png,0.120535714285714,0.107142857142857,0.633928571428571,0.995535714285714,0.377232142857143,0.551339285714286,0.513392857142857,0.888392857142857,8
hornbill,./Data/hornbill/6.jpg,./Data/hornbill/6.png,0.205357142857143,0.075892857142857,0.848214285714286,0.946428571428571,0.526785714285714,0.511160714285714,0.642857142857143,0.870535714285714,8
hornbill,./Data/hornbill/7.jpg,./Data/hornbill/7.png,0.263392857142857,0.102678571428571,0.821428571428571,0.915178571428571,0.542410714285714,0.508928571428571,0.558035714285714,0.8125,8
hornbill,./Data/hornbill/3.jpg,./Data/hornbill/3.png,0.053571428571429,0.129464285714286,0.816964285714286,0.995535714285714,0.435267857142857,0.5625,0.763392857142857,0.866071428571429,8
hornbill,./Data/hornbill/1.jpg,./Data/hornbill/1.png,0.129464285714286,0.066964285714286,0.848214285714286,0.977678571428571,0.488839285714286,0.522321428571429,0.71875,0.910714285714286,8
hornbill,./Data/hornbill/2.jpg,./Data/hornbill/2.png,0.214285714285714,0.026785714285714,0.754464285714286,0.96875,0.484375,0.497767857142857,0.540178571428571,0.941964285714286,8
hornbill,./Data/hornbill/8.jpg,./Data/hornbill/8.png,0.080357142857143,0.111607142857143,0.870535714285714,0.830357142857143,0.475446428571429,0.470982142857143,0.790178571428571,0.71875,8
hornbill,./Data/hornbill/9.jpg,./Data/hornbill/9.png,0.392857142857143,0.107142857142857,0.776785714285714,0.933035714285714,0.584821428571429,0.520089285714286,0.383928571428571,0.825892857142857,8
hornbill,./Data/hornbill/5.jpg,./Data/hornbill/5.png,0.017857142857143,0.183035714285714,0.870535714285714,0.799107142857143,0.444196428571429,0.491071428571429,0.852678571428571,0.616071428571429,8
leather_shoes,./Data/leather_shoes/4.jpg,./Data/leather_shoes/4.png,0.294642857142857,0.308035714285714,0.910714285714286,0.6875,0.602678571428571,0.497767857142857,0.616071428571429,0.379464285714286,9
leather_shoes,./Data/leather_shoes/10.jpg,./Data/leather_shoes/10.png,0.294642857142857,0.245535714285714,0.71875,0.883928571428571,0.506696428571429,0.564732142857143,0.424107142857143,0.638392857142857,9
leather_shoes,./Data/leather_shoes/6.jpg,./Data/leather_shoes/6.png,0.330357142857143,0.196428571428571,0.763392857142857,0.919642857142857,0.546875,0.558035714285714,0.433035714285714,0.723214285714286,9
leather_shoes,./Data/leather_shoes/7.jpg,./Data/leather_shoes/7.png,0.058035714285714,0.058035714285714,0.776785714285714,0.941964285714286,0.417410714285714,0.5,0.71875,0.883928571428571,9
leather_shoes,./Data/leather_shoes/3.jpg,./Data/leather_shoes/3.png,0.080357142857143,0.116071428571429,0.888392857142857,0.950892857142857,0.484375,0.533482142857143,0.808035714285714,0.834821428571429,9
leather_shoes,./Data/leather_shoes/1.jpg,./Data/leather_shoes/1.png,0.071428571428572,0.142857142857143,0.995535714285714,0.816964285714286,0.533482142857143,0.479910714285714,0.924107142857143,0.674107142857143,9
leather_shoes,./Data/leather_shoes/2.jpg,./Data/leather_shoes/2.png,0.098214285714286,0.040178571428572,0.973214285714286,0.995535714285714,0.535714285714286,0.517857142857143,0.875,0.955357142857143,9
leather_shoes,./Data/leather_shoes/8.jpg,./Data/leather_shoes/8.png,0.138392857142857,0.022321428571429,0.901785714285714,0.888392857142857,0.520089285714286,0.455357142857143,0.763392857142857,0.866071428571429,9
leather_shoes,./Data/leather_shoes/9.jpg,./Data/leather_shoes/9.png,0.035714285714286,0.142857142857143,0.973214285714286,0.955357142857143,0.504464285714286,0.549107142857143,0.9375,0.8125,9
leather_shoes,./Data/leather_shoes/5.jpg,./Data/leather_shoes/5.png,0.165178571428571,0.232142857142857,0.78125,0.870535714285714,0.473214285714286,0.551339285714286,0.616071428571429,0.638392857142857,9
toothpaste,./Data/toothpaste/4.jpg,./Data/toothpaste/4.png,0.428571428571429,0.053571428571429,0.705357142857143,0.959821428571429,0.566964285714286,0.506696428571429,0.276785714285714,0.90625,10
toothpaste,./Data/toothpaste/10.jpg,./Data/toothpaste/10.png,0.022321428571429,0.450892857142857,0.767857142857143,0.959821428571429,0.395089285714286,0.705357142857143,0.745535714285714,0.508928571428571,10
toothpaste,./Data/toothpaste/6.jpg,./Data/toothpaste/6.png,0.276785714285714,0.049107142857143,0.700892857142857,0.977678571428571,0.488839285714286,0.513392857142857,0.424107142857143,0.928571428571428,10
toothpaste,./Data/toothpaste/7.jpg,./Data/toothpaste/7.png,0.526785714285714,0.080357142857143,0.799107142857143,0.964285714285714,0.662946428571429,0.522321428571429,0.272321428571429,0.883928571428571,10
toothpaste,./Data/toothpaste/3.jpg,./Data/toothpaste/3.png,0.080357142857143,0.4375,0.973214285714286,0.705357142857143,0.526785714285714,0.571428571428571,0.892857142857143,0.267857142857143,10
toothpaste,./Data/toothpaste/1.jpg,./Data/toothpaste/1.png,0.375,0.5,0.995535714285714,0.910714285714286,0.685267857142857,0.705357142857143,0.620535714285714,0.410714285714286,10
toothpaste,./Data/toothpaste/2.jpg,./Data/toothpaste/2.png,0.071428571428572,0.299107142857143,0.955357142857143,0.6875,0.513392857142857,0.493303571428571,0.883928571428572,0.388392857142857,10
toothpaste,./Data/toothpaste/8.jpg,./Data/toothpaste/8.png,0,0.107142857142857,0.995535714285714,0.982142857142857,0.497767857142857,0.544642857142857,0.995535714285714,0.875,10
toothpaste,./Data/toothpaste/9.jpg,./Data/toothpaste/9.png,0.138392857142857,0.504464285714286,0.883928571428571,0.830357142857143,0.511160714285714,0.667410714285714,0.745535714285714,0.325892857142857,10
toothpaste,./Data/toothpaste/5.jpg,./Data/toothpaste/5.png,0.178571428571429,0.09375,0.892857142857143,0.995535714285714,0.535714285714286,0.544642857142857,0.714285714285714,0.901785714285714,10
french_fries,./Data/french_fries/4.jpg,./Data/french_fries/4.png,0.174107142857143,0.263392857142857,0.794642857142857,0.741071428571429,0.484375,0.502232142857143,0.620535714285714,0.477678571428571,11
french_fries,./Data/french_fries/10.jpg,./Data/french_fries/10.png,0,0.352678571428571,0.928571428571429,0.995535714285714,0.464285714285714,0.674107142857143,0.928571428571429,0.642857142857143,11
french_fries,./Data/french_fries/6.jpg,./Data/french_fries/6.png,0.125,0.294642857142857,0.741071428571429,0.964285714285714,0.433035714285714,0.629464285714286,0.616071428571429,0.669642857142857,11
french_fries,./Data/french_fries/7.jpg,./Data/french_fries/7.png,0.285714285714286,0.107142857142857,0.910714285714286,0.879464285714286,0.598214285714286,0.493303571428571,0.625,0.772321428571429,11
french_fries,./Data/french_fries/3.jpg,./Data/french_fries/3.png,0.116071428571429,0.165178571428571,0.839285714285714,0.8125,0.477678571428571,0.488839285714286,0.723214285714286,0.647321428571429,11
french_fries,./Data/french_fries/1.jpg,./Data/french_fries/1.png,0.339285714285714,0.138392857142857,0.964285714285714,0.790178571428571,0.651785714285714,0.464285714285714,0.625,0.651785714285714,11
french_fries,./Data/french_fries/2.jpg,./Data/french_fries/2.png,0.308035714285714,0.401785714285714,0.745535714285714,0.848214285714286,0.526785714285714,0.625,0.4375,0.446428571428571,11
french_fries,./Data/french_fries/8.jpg,./Data/french_fries/8.png,0.308035714285714,0.392857142857143,0.821428571428571,0.821428571428571,0.564732142857143,0.607142857142857,0.513392857142857,0.428571428571429,11
french_fries,./Data/french_fries/9.jpg,./Data/french_fries/9.png,0.191964285714286,0.147321428571429,0.799107142857143,0.919642857142857,0.495535714285714,0.533482142857143,0.607142857142857,0.772321428571429,11
french_fries,./Data/french_fries/5.jpg,./Data/french_fries/5.png,0.183035714285714,0.147321428571429,0.741071428571429,0.709821428571429,0.462053571428571,0.428571428571429,0.558035714285714,0.5625,11
pepitas,./Data/pepitas/4.jpg,./Data/pepitas/4.png,0,0.357142857142857,0.741071428571429,0.723214285714286,0.370535714285714,0.540178571428571,0.741071428571429,0.366071428571429,12
pepitas,./Data/pepitas/10.jpg,./Data/pepitas/10.png,0.205357142857143,0.227678571428571,0.705357142857143,0.915178571428571,0.455357142857143,0.571428571428571,0.5,0.6875,12
pepitas,./Data/pepitas/6.jpg,./Data/pepitas/6.png,0.071428571428572,0.299107142857143,0.9375,0.848214285714286,0.504464285714286,0.573660714285714,0.866071428571429,0.549107142857143,12
pepitas,./Data/pepitas/7.jpg,./Data/pepitas/7.png,0.410714285714286,0.223214285714286,0.625,0.808035714285714,0.517857142857143,0.515625,0.214285714285714,0.584821428571429,12
pepitas,./Data/pepitas/3.jpg,./Data/pepitas/3.png,0.357142857142857,0.321428571428571,0.928571428571429,0.8125,0.642857142857143,0.566964285714286,0.571428571428571,0.491071428571429,12
pepitas,./Data/pepitas/1.jpg,./Data/pepitas/1.png,0.125,0.133928571428571,0.995535714285714,0.866071428571429,0.560267857142857,0.5,0.870535714285714,0.732142857142857,12
pepitas,./Data/pepitas/2.jpg,./Data/pepitas/2.png,0.09375,0.424107142857143,0.915178571428571,0.879464285714286,0.504464285714286,0.651785714285714,0.821428571428571,0.455357142857143,12
pepitas,./Data/pepitas/8.jpg,./Data/pepitas/8.png,0.116071428571429,0.138392857142857,0.8125,0.883928571428571,0.464285714285714,0.511160714285714,0.696428571428571,0.745535714285714,12
pepitas,./Data/pepitas/9.jpg,./Data/pepitas/9.png,0.227678571428571,0.40625,0.674107142857143,0.651785714285714,0.450892857142857,0.529017857142857,0.446428571428571,0.245535714285714,12
pepitas,./Data/pepitas/5.jpg,./Data/pepitas/5.png,0.138392857142857,0.352678571428571,0.879464285714286,0.772321428571429,0.508928571428571,0.5625,0.741071428571429,0.419642857142857,12
panda,./Data/panda/4.jpg,./Data/panda/4.png,0.165178571428571,0,0.839285714285714,0.995535714285714,0.502232142857143,0.497767857142857,0.674107142857143,0.995535714285714,13
panda,./Data/panda/10.jpg,./Data/panda/10.png,0.361607142857143,0.013392857142857,0.816964285714286,0.995535714285714,0.589285714285714,0.504464285714286,0.455357142857143,0.982142857142857,13
panda,./Data/panda/6.jpg,./Data/panda/6.png,0.3125,0.09375,0.955357142857143,0.928571428571429,0.633928571428571,0.511160714285714,0.642857142857143,0.834821428571429,13
panda,./Data/panda/7.jpg,./Data/panda/7.png,0.151785714285714,0.138392857142857,0.625,0.941964285714286,0.388392857142857,0.540178571428571,0.473214285714286,0.803571428571429,13
panda,./Data/panda/3.jpg,./Data/panda/3.png,0.3125,0.1875,0.84375,0.897321428571429,0.578125,0.542410714285714,0.53125,0.709821428571429,13
panda,./Data/panda/1.jpg,./Data/panda/1.png,0.133928571428571,0.133928571428571,0.678571428571429,0.870535714285714,0.40625,0.502232142857143,0.544642857142857,0.736607142857143,13
panda,./Data/panda/2.jpg,./Data/panda/2.png,0.370535714285714,0.28125,0.857142857142857,0.785714285714286,0.613839285714286,0.533482142857143,0.486607142857143,0.504464285714286,13
panda,./Data/panda/8.jpg,./Data/panda/8.png,0.178571428571429,0.1875,0.861607142857143,0.90625,0.520089285714286,0.546875,0.683035714285714,0.71875,13
panda,./Data/panda/9.jpg,./Data/panda/9.png,0.25,0.089285714285714,0.879464285714286,0.986607142857143,0.564732142857143,0.537946428571429,0.629464285714286,0.897321428571429,13
panda,./Data/panda/5.jpg,./Data/panda/5.png,0.370535714285714,0.227678571428571,0.651785714285714,0.986607142857143,0.511160714285714,0.607142857142857,0.28125,0.758928571428571,13
giant_panda,./Data/giant_panda/4.jpg,./Data/giant_panda/4.png,0.285714285714286,0.160714285714286,0.816964285714286,0.919642857142857,0.551339285714286,0.540178571428571,0.53125,0.758928571428571,14
giant_panda,./Data/giant_panda/10.jpg,./Data/giant_panda/10.png,0.495535714285714,0.205357142857143,0.758928571428571,0.660714285714286,0.627232142857143,0.433035714285714,0.263392857142857,0.455357142857143,14
giant_panda,./Data/giant_panda/6.jpg,./Data/giant_panda/6.png,0.178571428571429,0.111607142857143,0.741071428571429,0.821428571428571,0.459821428571429,0.466517857142857,0.5625,0.709821428571429,14
giant_panda,./Data/giant_panda/7.jpg,./Data/giant_panda/7.png,0.401785714285714,0.120535714285714,0.861607142857143,0.964285714285714,0.631696428571429,0.542410714285714,0.459821428571429,0.84375,14
giant_panda,./Data/giant_panda/3.jpg,./Data/giant_panda/3.png,0.357142857142857,0.071428571428572,0.741071428571429,0.90625,0.549107142857143,0.488839285714286,0.383928571428571,0.834821428571429,14
giant_panda,./Data/giant_panda/1.jpg,./Data/giant_panda/1.png,0.584821428571429,0.294642857142857,0.808035714285714,0.870535714285714,0.696428571428571,0.582589285714286,0.223214285714286,0.575892857142857,14
